date,open,high,low,close,volume
2014-01-02,91.7339,92.2784,90.4398,90.77,1112627
2014-01-03,90.9574,91.1716,90.3505,90.5379,1120803
2014-01-06,91.4126,91.5019,89.9132,90.2256,1304119
2014-01-07,90.1542,90.4665,89.4044,89.4937,2214115
2014-01-08,89.3509,89.574,87.9407,88.387,2781675
2014-01-09,88.6458,88.7707,87.6015,88.2709,2096999
2014-01-10,88.5298,88.6012,87.3338,88.0656,2760927
2014-01-13,88.3351,88.6405,86.871,87.0596,2459211
2014-01-14,87.0147,88.0746,86.8889,87.7602,1878323
2014-01-15,88.1555,88.5777,87.7243,88.0207,1583856
2014-01-16,87.8411,88.1734,87.2662,87.4009,1564859
2014-01-17,87.4189,87.7782,86.9832,87.2213,4253729
2014-01-21,87.383,87.6345,86.2422,86.5656,2648993
2014-01-22,86.7811,87.1225,86.2062,86.2422,1615515
2014-01-23,86.4488,86.4488,84.4457,84.5984,2879508
2014-01-24,84.5984,84.5984,82.8108,82.8108,2533893
2014-01-27,82.6581,84.257,82.641,83.5833,3022482
2014-01-28,83.7091,85.2002,83.6372,84.9487,2606993
2014-01-29,84.3379,84.9127,83.4396,84.4636,3466743
2014-01-30,85.0116,85.6673,84.4726,85.4607,2339284
2014-01-31,84.2031,84.8409,84.0055,84.266,2871441
2014-02-03,83.9336,84.3289,82.8737,83.1791,3813727
2014-02-04,83.727,84.1043,83.1701,83.3947,2569013
2014-02-05,83.1252,84.0484,83.1072,83.763,2561308
2014-02-06,83.8887,84.6073,83.5654,83.9786,2986496
2014-02-07,84.5085,85.0205,84.1223,84.9756,2136765
2014-02-10,84.6073,85.3619,84.3738,85.3619,1712534
2014-02-11,85.6314,86.9967,85.5325,86.9608,2353891
2014-02-12,86.4128,86.7362,85.8919,85.9727,1676836
2014-02-13,85.3349,86.4128,85.29,86.3589,1339866
2014-02-14,86.3589,87.1225,86.2287,87.1045,1434935
2014-02-18,87.2213,87.6722,86.9877,87.5447,1450443
2014-02-19,87.374,87.912,86.8081,86.835,1517312
2014-02-20,86.7721,87.383,86.1344,86.9338,1579216
2014-02-21,87.2033,87.895,86.835,87.3021,1264117
2014-02-24,87.2213,87.904,86.9338,86.9428,1409663
2014-02-25,86.8889,87.0506,86.5386,86.7093,1268450
2014-02-26,86.5745,86.9518,86.2062,86.323,1126556
2014-02-27,86.2512,87.1135,86.1973,86.9159,1250189
2014-02-28,87.1315,88.1195,86.9967,87.9129,1780242
2014-03-03,86.8799,87.1404,86.0985,86.6105,1376233
2014-03-04,87.5267,87.6704,87.1764,87.5536,1918551
2014-03-05,87.6075,87.9668,87.2752,87.7243,1172352
2014-03-06,87.8321,88.5417,87.5626,88.1645,1331091
2014-03-07,88.425,88.7124,87.6255,87.8231,1789805
2014-03-10,87.5716,88.1285,87.4638,87.8501,1744393
2014-03-11,88.1195,88.3172,87.2842,87.4369,814413
2014-03-12,87.1853,87.6794,86.7811,87.5896,1149118
2014-03-13,87.9668,87.9668,87.1315,87.6255,2275647
2014-03-14,87.4638,88.0477,87.3291,87.8321,1647925
2014-03-17,88.1914,88.8202,87.9489,88.7304,1269897
2014-03-18,88.8651,89.1346,88.5867,89.1076,1440249
2014-03-19,89.1615,89.44,87.859,88.1824,1273114
