date,open,high,low,close,volume
2014-01-02,34.928,34.9617,34.2281,34.3461,1355220
2014-01-03,34.363,34.5055,34.0763,34.304,1209142
2014-01-06,34.1606,34.2449,33.8697,33.9919,2144693
2014-01-07,34.0172,34.675,33.9666,34.5738,2373788
2014-01-08,34.5822,34.6328,34.2365,34.3124,1761270
2014-01-09,34.3293,34.481,34.1522,34.363,1434823
2014-01-10,34.5569,35.1809,34.5569,34.9448,1402345
2014-01-13,34.928,34.9364,34.4895,34.5654,1862474
2014-01-14,34.5822,34.7256,34.4178,34.5654,1074950
2014-01-15,34.7087,34.7846,34.3503,34.4895,1395652
2014-01-16,34.4979,34.6666,34.2449,34.6581,1563134
2014-01-17,34.7762,34.8352,34.616,34.6919,1193458
2014-01-21,34.8774,35.0712,34.7994,34.9954,1398428
2014-01-22,35.0629,35.2231,35.0039,35.1304,1306705
2014-01-23,35.0292,35.2315,34.8774,35.1135,1298874
2014-01-24,35.0966,35.5014,34.9195,34.9364,2613607
2014-01-27,34.9195,35.1304,34.8268,34.928,1519135
2014-01-28,34.987,35.0292,34.7256,34.9701,1761425
2014-01-29,34.8605,35.1809,34.7762,35.0545,1781606
2014-01-30,35.1725,35.7038,35.1641,35.6532,1167827
2014-01-31,35.2906,36.0158,35.2737,35.982,2166016
2014-02-03,36.0242,36.4458,35.5014,35.5773,2261219
2014-02-04,35.7712,35.7712,35.2315,35.552,1899218
2014-02-05,35.5014,35.552,35.1894,35.4086,2499471
2014-02-06,35.4171,35.8218,35.1809,35.3496,2555245
2014-02-07,35.4255,35.5604,35.0629,35.5014,2518298
2014-02-10,35.4761,35.9863,35.2484,35.8387,1679677
2014-02-11,35.8303,36.4796,35.805,36.4037,1842251
2014-02-12,36.4462,36.5994,36.2335,36.4888,1931837
2014-02-13,36.3356,36.8632,36.2845,36.8547,1389302
2014-02-14,36.7781,37.161,36.6845,37.1185,1337481
2014-02-18,37.161,37.4078,37.127,37.3227,1423823
2014-02-19,37.2291,37.4844,36.9525,36.9908,1700914
2014-02-20,37.0164,37.544,36.9568,37.3482,1103397
2014-02-21,37.3653,37.7312,37.2887,37.3738,1143946
2014-02-24,37.4078,37.6376,37.2291,37.2376,1549598
2014-02-25,37.3312,37.5695,37.2036,37.2802,1284055
2014-02-26,37.3823,37.4814,37.0802,37.1185,1422421
2014-02-27,37.1015,37.3142,36.8717,37.0419,1134341
2014-02-28,37.1185,37.4844,37.0589,37.4078,1556161
2014-03-03,37.2546,37.4163,36.9142,36.9823,1188257
2014-03-04,37.3312,37.7567,37.3057,37.629,2308878
2014-03-05,37.5354,37.6078,37.2461,37.3142,1395901
2014-03-06,37.3482,37.4333,37.1142,37.1525,1188974
2014-03-07,37.144,37.1695,36.7781,37.1525,1247224
2014-03-10,37.178,37.3057,36.9653,37.2206,1247415
2014-03-11,37.2376,37.2887,36.8206,37.0844,1345807
2014-03-12,37.0334,37.7907,37.0079,37.7737,1688837
2014-03-13,37.7737,38.4119,37.7737,38.2758,1541146
2014-03-14,38.2417,38.6587,38.1226,38.5566,1340529
2014-03-17,38.6417,39.0331,38.4545,38.8544,1084565
2014-03-18,38.8885,39.0779,38.7863,38.8289,1156340
2014-03-19,38.8289,39.0076,38.0715,38.3013,1604197
2014-03-20,38.046,38.2502,37.8418,38.1651,1247115
2014-03-21,38.463,38.8578,38.3353,38.3864,2052086
2014-03-24,38.463,38.7523,38.3013,38.6757,1262608
2014-03-25,38.7183,39.0927,38.3864,39.0586,1680992
2014-03-26,39.0416,39.1863,38.7608,38.8034,1259034
2014-03-27,38.7438,39.1267,38.5906,39.0672,1516609
2014-03-28,39.1267,39.1948,38.9565,39.0927,1023503
2014-03-31,39.3054,39.7905,39.2799,39.6118,2071803
2014-04-01,39.6033,39.6713,39.3224,39.6458,1719854
