date,open,high,low,close,volume
2014-01-02,256.7901,257.0249,253.2089,256.6922,547808
2014-01-03,257.4359,259.6373,256.7118,258.023,497953
2014-01-06,258.3654,258.3948,252.5239,252.7294,668902
2014-01-07,249.5005,249.7744,246.251,249.6962,1290279
2014-01-08,250.5083,252.6903,249.5102,252.4359,832930
2014-01-09,253.5709,257.6413,253.2676,253.3948,611623
2014-01-10,253.3654,254.9408,251.6042,252.7001,1020394
2014-01-13,251.4183,252.8077,244.2363,245.6061,657577
2014-01-14,246.9271,250.3224,244.7842,250.3126,469624
2014-01-15,250.8312,253.0034,247.842,248.0425,633993
2014-01-16,247.4555,250.8997,247.1091,249.4711,523927
2014-01-17,249.8331,251.9369,247.974,251.3596,530435
2014-01-21,252.612,253.432,248.5416,249.2461,598379
2014-01-22,249.1189,256.9956,248.7519,256.3008,695324
2014-01-23,253.8742,257.6903,249.383,250.43,791424
2014-01-24,247.9838,249.4026,243.7471,244.3439,703860
2014-01-27,245.929,245.929,235.3028,236.751,1242535
2014-01-28,237.0934,241.066,237.0934,240.5964,676323
2014-01-29,236.4085,243.2089,236.159,239.6766,734372
2014-01-30,242.9545,244.5298,240.7334,243.5905,659021
2014-01-31,239.5494,242.0739,233.8547,234.5005,1202146
2014-02-03,234.8332,238.4829,228.7275,230.6551,1719551
2014-02-04,231.0269,233.0621,230.3616,231.5847,601412
2014-02-05,230.068,232.3381,225.5622,229.158,1069578
2014-02-06,233.3753,253.201,232.5142,252.9838,1937260
2014-02-07,254.432,264.7695,253.4731,259.3732,1318192
2014-02-10,260.9094,262.2989,257.3869,262.2304,920983
2014-02-11,261.7509,269.5102,260.8801,268.0034,737794
2014-02-12,267.9936,272.338,267.2206,270.5474,720466
2014-02-13,269.5787,273.6198,267.0347,273.385,686924
2014-02-14,273.3752,275.7333,270.6452,274.0797,467132
2014-02-18,273.5709,277.9153,273.4926,277.8174,488585
2014-02-19,278.5024,279.383,273.9525,274.6472,402011
2014-02-20,276.5552,278.3067,273.2481,278.111,879894
2014-02-21,278.8742,279.5493,276.2734,276.8585,688811
2014-02-24,273.972,282.0151,272.6022,280.1364,649001
2014-02-25,279.3928,283.5415,278.1697,279.3341,589850
2014-02-26,280.9975,282.2401,278.0229,279.1384,679183
2014-02-27,276.5161,280.1168,274.6671,278.1501,633213
2014-02-28,278.5904,281.2029,275.9486,278.972,649580
2014-03-03,275.2636,275.2685,268.1501,272.2108,758663
2014-03-04,275.8898,281.3399,275.5376,280.9485,525902
2014-03-05,279.3536,280.1951,275.9388,277.8859,398384
2014-03-06,279.383,280.5963,275.9583,279.9799,485718
2014-03-07,281.0953,282.3184,278.835,281.5845,415475
2014-03-10,281.8585,283.062,276.8977,278.0816,489474
2014-03-11,279.1775,281.3913,277.0249,279.2362,487074
2014-03-12,277.2303,279.9114,273.385,279.7254,408161
2014-03-13,280.8409,281.1149,269.9016,272.1521,512159
2014-03-14,271.7705,275.0092,269.1286,272.5924,700561
2014-03-17,273.3165,281.1149,272.9055,275.7235,1080317
2014-03-18,277.5435,281.9172,276.1932,281.8292,1013495
2014-03-19,282.2793,285.7137,275.9192,278.2871,933111
2014-03-20,278.0718,288.1501,277.8664,287.9348,952037
2014-03-21,290.6941,294.016,280.3321,280.3321,2040251
2014-03-24,281.8977,283.6589,273.4339,274.608,1024945
2014-03-25,276.6824,278.0914,269.8135,272.5043,1093146
2014-03-26,273.1795,275.5865,266.4867,266.6629,1076176
2014-03-27,265.1951,267.563,262.1521,267.3478,1022148
2014-03-28,267.6609,271.9075,266.499,268.3263,872210
