date,open,high,low,close,volume
2014-01-02,54.3036,54.9637,53.952,54.6379,402659
2014-01-03,54.6636,55.6239,54.5179,55.2123,361171
2014-01-06,55.2552,55.8039,54.9208,55.0066,447124
2014-01-07,55.0666,55.5295,54.6551,55.1609,310620
2014-01-08,55.1352,55.4009,54.5693,55.0409,244645
2014-01-09,55.3152,55.3409,54.5436,54.9723,329065
2014-01-10,55.3152,55.6324,54.8608,55.5124,394335
2014-01-13,55.4267,55.6496,55.0494,55.2295,298194
2014-01-14,55.4524,55.9839,55.4438,55.761,399315
2014-01-15,56.0354,56.5583,55.9925,56.4469,235070
2014-01-16,56.4898,56.747,56.1125,56.5926,399195
2014-01-17,56.9356,56.987,56.5155,56.7727,965421
2014-01-21,56.9356,58.117,56.7555,57.9129,640806
2014-01-22,58.093,58.6502,58.093,58.5902,1097360
2014-01-23,58.3416,59.1132,58.273,58.8989,759900
2014-01-24,58.8646,59.0446,58.1959,58.3502,440358
2014-01-27,58.0072,58.5388,57.6386,58.093,541204
2014-01-28,58.153,58.9846,58.153,58.7274,425359
2014-01-29,58.3759,58.8646,58.1616,58.7274,652330
2014-01-30,59.0618,59.5333,58.5902,59.3704,407924
2014-01-31,58.8646,60.4592,58.7188,60.1249,683889
2014-02-03,60.5021,60.5021,59.1646,59.5847,1171730
2014-02-04,58.7103,60.3392,57.8924,60.142,1098275
2014-02-05,60.2106,60.5021,59.9277,60.2106,789707
2014-02-06,60.322,61.0508,60.1849,60.9393,434859
2014-02-07,61.0679,61.4194,60.4849,60.6393,481873
2014-02-10,60.545,61.5137,60.4506,61.4366,567935
2014-02-11,61.3337,61.6681,60.9822,60.9993,567639
2014-02-12,61.1537,61.4109,60.5535,61.0765,422459
2014-02-13,60.7679,61.7538,60.6123,61.4194,306049
2014-02-14,61.3251,61.8652,61.2394,61.7366,228414
2014-02-18,61.8052,62.1825,61.5309,62.1825,322857
2014-02-19,61.9853,62.9369,61.9801,62.2253,388841
2014-02-20,62.2853,62.8598,61.4066,61.8052,604576
2014-02-21,61.9253,62.6806,61.4366,62.4997,633152
2014-02-24,62.5082,63.0141,62.011,62.0196,463742
2014-02-25,62.0796,62.8426,61.9681,62.4139,327763
2014-02-26,62.6454,62.8169,62.2168,62.251,352620
2014-02-27,62.3111,62.6626,61.7538,62.1825,230637
2014-02-28,62.1825,62.4911,62.0453,62.1139,755774
2014-03-03,61.7538,62.714,61.7281,62.4482,500695
2014-03-04,62.9798,63.537,62.7826,63.5199,501274
