date,open,high,low,close,volume
2014-01-02,26.7286,26.7719,26.4429,26.5468,713229
2014-01-03,26.6333,26.7883,26.5468,26.59,535508
2014-01-06,26.5381,26.5814,26.1225,26.2437,1113234
2014-01-07,26.287,26.4905,26.2783,26.3563,714667
2014-01-08,26.3736,26.5294,26.0879,26.2957,1275182
2014-01-09,26.2957,26.4775,26.0792,26.2091,670519
2014-01-10,26.2524,26.5987,26.2351,26.3043,764617
2014-01-13,26.1831,26.287,25.7069,25.7935,1060417
2014-01-14,25.8974,26.1485,25.7762,26.0013,851573
2014-01-15,26.0705,26.2351,25.8974,26.1744,745927
2014-01-16,26.1225,26.1571,25.8065,26.0619,659925
2014-01-17,26.0792,26.0792,25.629,25.7588,1084845
2014-01-21,26.1052,26.3736,25.9104,26.339,1361254
2014-01-22,26.3649,26.4254,26.0186,26.2351,874392
2014-01-23,26.1138,26.59,26.1138,26.5727,1585319
2014-01-24,26.4602,26.4602,25.6636,25.7848,2621137
2014-01-27,25.7848,25.861,25.4125,25.5337,1997635
2014-01-28,25.5943,25.8627,25.4904,25.7242,1841231
2014-01-29,25.5164,25.7588,25.3779,25.5857,1619705
2014-01-30,25.7675,25.9407,25.6463,25.8627,1138617
2014-01-31,25.4818,26.2091,25.4385,25.9926,1223597
2014-02-03,25.9926,26.0273,25.0748,25.1614,1489459
2014-02-04,25.2566,25.5857,25.0229,25.4904,1175633
2014-02-05,25.3692,25.5943,25.274,25.4125,992993
2014-02-06,25.4558,25.9926,25.4558,25.9147,796620
2014-02-07,25.9147,26.313,25.906,26.287,776827
2014-02-10,26.2004,26.4602,26.0273,26.2524,1310492
2014-02-11,26.2264,26.668,26.1831,26.4169,960816
2014-02-12,26.4255,26.6333,26.3043,26.4429,937966
2014-02-13,26.2437,26.7372,26.1398,26.6766,793803
2014-02-14,26.6593,26.9364,26.5381,26.9191,606610
2014-02-18,26.971,27.0836,26.6766,26.8325,668783
2014-02-19,26.7459,27.1442,26.668,27.0403,1124674
2014-02-20,27.0143,27.2048,26.9277,27.1702,691285
2014-02-21,27.2567,27.2914,27.1269,27.1788,629723
2014-02-24,27.2741,27.5771,27.1528,27.1528,925944
2014-02-25,27.1875,27.2394,26.997,27.0489,781535
2014-02-26,27.1528,27.7243,26.9883,27.6291,1037796
2014-02-27,27.6204,27.7416,27.4819,27.733,578391
2014-02-28,27.7589,27.9234,27.5165,27.7503,774303
2014-03-03,27.4213,27.6117,27.1961,27.4559,672614
2014-03-04,27.7156,27.9494,27.6377,27.733,933075
2014-03-05,27.7589,27.7589,27.4992,27.6637,875052
2014-03-06,27.6897,27.9105,27.5771,27.8369,712025
2014-03-07,28.0793,28.1139,27.7503,27.7849,724551
